IssuedDate,Year,Month,Day,DailyNumFines,NumPaidFines,TotalFineAmount,AvgPaidFine,MinTemp,RainPrecip,SnowPrecip,Wind,CO,CO_LEVEL,NO2,NO2_LEVEL,O3,O3_LEVEL,PM10,PM10_LEVEL,PM25,PM25_LEVEL,NA_Correction,Tues,Wed,Thurs,Fri,Sat,Sun,AQI,AQI_LEVEL
2019-11-09,2019,11,Saturday,2,2.0,150,75.0,3.1,0.0,0.0,5.4,0.2,Good,32.5,Good,0.025,Good,37.0,Good,10.1,Good,False,0,0,0,0,1,0,42,Good
2019-11-10,2019,11,Sunday,1,0.0,0,0.0,3.7,0.0,0.0,6.6,0.2,Good,25.3,Good,0.028,Good,26.0,Good,11.5,Good,False,0,0,0,0,0,1,48,Good
2019-11-11,2019,11,Monday,94,67.0,3210,47.91044776119403,0.9,0.0,0.0,8.2,0.1,Good,28.8,Good,0.03,Good,28.0,Good,9.1,Good,False,0,0,0,0,0,0,38,Good
2019-11-12,2019,11,Tuesday,109,72.0,3457,48.013888888888886,-0.7,0.0,0.0,5.4,0.2,Good,37.8,Good,0.026,Good,21.95689655172414,Good,10.3,Good,True,1,0,0,0,0,0,43,Good
2019-11-13,2019,11,Wednesday,40,31.0,1535,49.516129032258064,3.8,0.0,0.0,6.8,0.2,Good,29.4,Good,0.026,Good,21.95689655172414,Good,11.6,Good,True,0,1,0,0,0,0,48,Good
2019-11-14,2019,11,Thursday,97,69.0,3543,51.34782608695652,2.5,0.0,0.0,6.3,0.3,Good,37.5,Good,0.017,Good,53.0,Good,10.3,Good,False,0,0,1,0,0,0,49,Good
2019-11-15,2019,11,Friday,84,59.0,2270,38.47457627118644,4.9,0.0,0.0,7.3,0.2,Good,31.0,Good,0.029,Good,36.0,Good,8.2,Good,False,0,0,0,1,0,0,34,Good
2019-11-16,2019,11,Saturday,25,19.0,1099,57.8421052631579,1.7,0.0,0.0,9.8,0.2,Good,22.4,Good,0.038,Good,25.0,Good,6.7,Good,False,0,0,0,0,1,0,35,Good
2019-11-17,2019,11,Sunday,33,28.0,1294,46.21428571428572,1.3,0.0,0.0,5.8,0.0,Good,22.0,Good,0.035,Good,15.0,Good,4.6,Good,False,0,0,0,0,0,1,32,Good
2019-11-18,2019,11,Monday,35,29.0,1374,47.37931034482759,1.9,0.0,0.0,5.8,0.2,Good,39.3,Good,0.021,Good,48.0,Good,9.3,Good,False,0,0,0,0,0,0,44,Good
2019-11-19,2019,11,Tuesday,18,13.0,730,56.15384615384615,5.0,0.0,0.0,13.1,0.2,Good,26.5,Good,0.037,Good,25.0,Good,5.2,Good,False,1,0,0,0,0,0,34,Good
2019-11-20,2019,11,Wednesday,118,92.0,4460,48.47826086956522,5.1,8.6,0.28,10.3,0.1,Good,30.5,Good,0.018,Good,20.0,Good,7.7,Good,False,0,1,0,0,0,0,32,Good
2019-11-21,2019,11,Thursday,74,57.0,2846,49.92982456140351,3.8,2.8,0.77,7.1,0.1,Good,15.8,Good,0.024,Good,6.0,Good,2.5,Good,False,0,0,1,0,0,0,22,Good
2019-11-22,2019,11,Friday,89,58.0,2775,47.8448275862069,0.5,0.0,0.0,5.8,0.2,Good,25.6,Good,0.0288897637795275,Good,21.0,Good,8.3,Good,True,0,0,0,1,0,0,35,Good
2019-11-24,2019,11,Sunday,47,41.0,1996,48.68292682926829,-2.0,0.0,0.0,6.6,0.2,Good,23.8,Good,0.027,Good,20.0,Good,12.0,Good,False,0,0,0,0,0,1,50,Good
2019-11-25,2019,11,Monday,29,24.0,1225,51.04166666666666,-1.2,0.0,2.1,16.1,0.1,Good,26.8,Good,0.036,Good,13.0,Good,6.5,Good,False,0,0,0,0,0,0,33,Good
2019-11-26,2019,11,Tuesday,25,19.0,1006,52.94736842105263,-4.7,0.0,0.0,11.2,0.0,Good,19.6,Good,0.039,Good,13.0,Good,4.8,Good,False,1,0,0,0,0,0,36,Good
2019-12-01,2019,12,Sunday,3,1.0,75,75.0,-11.9,0.0,0.0,7.6,0.1,Good,21.9,Good,0.037,Good,8.0,Good,4.1,Good,False,0,0,0,0,0,1,34,Good
2019-12-02,2019,12,Monday,52,38.0,2132,56.10526315789474,-6.2,0.0,0.0,5.8,0.5,Good,39.5,Good,0.019,Good,33.0,Good,11.7,Good,False,0,0,0,0,0,0,49,Good
2019-12-03,2019,12,Tuesday,49,34.0,1713,50.38235294117647,-4.1,0.0,0.0,5.4,0.5,Good,37.1,Good,0.016,Good,50.0,Good,9.565610859728508,Good,True,1,0,0,0,0,0,46,Good
2019-12-04,2019,12,Wednesday,58,41.0,1974,48.14634146341464,-1.9,0.3,1.26,6.5,0.7,Good,44.5,Good,0.013,Good,24.985185185185184,Good,9.565610859728508,Good,True,0,1,0,0,0,0,42,Good
2019-12-05,2019,12,Thursday,61,46.0,2495,54.23913043478261,2.1,1.9,2.73,4.5,0.7,Good,33.8,Good,0.019,Good,45.0,Good,9.565610859728508,Good,True,0,0,1,0,0,0,42,Good
2019-12-06,2019,12,Friday,81,61.0,3410,55.90163934426229,-0.5,0.0,0.0,11.9,0.6,Good,33.54202898550725,Good,0.013,Good,35.0,Good,9.565610859728508,Good,True,0,0,0,1,0,0,40,Good
2019-12-08,2019,12,Sunday,8,4.0,437,109.25,-0.0,3.0,5.74,6.4,0.0,Good,22.1,Good,0.037,Good,5.0,Good,9.565610859728508,Good,True,0,0,0,0,0,1,40,Good
2019-12-09,2019,12,Monday,78,50.0,2338,46.76,-1.1,0.0,0.28,5.7,0.0,Good,29.2,Good,0.031,Good,13.0,Good,9.565610859728508,Good,True,0,0,0,0,0,0,40,Good
2019-12-10,2019,12,Tuesday,38,26.0,1393,53.57692307692308,-4.2,0.0,0.0,4.8,0.8,Good,28.9,Good,0.022,Good,24.0,Good,9.565610859728508,Good,True,1,0,0,0,0,0,40,Good
2019-12-11,2019,12,Wednesday,51,39.0,2150,55.12820512820513,-6.5,0.0,0.0,8.4,0.9,Good,31.9,Good,0.011,Good,33.0,Good,9.565610859728508,Good,True,0,1,0,0,0,0,40,Good
2019-12-12,2019,12,Thursday,66,52.0,3179,61.13461538461539,-1.7,0.8,3.43,6.6,0.9,Good,29.8,Good,0.029,Good,9.0,Good,9.565610859728508,Good,True,0,0,1,0,0,0,40,Good
2019-12-15,2019,12,Sunday,35,30.0,1905,63.5,-9.0,0.0,0.21,6.5,0.7,Good,18.7,Good,0.035,Good,6.0,Good,9.565610859728508,Good,True,0,0,0,0,0,1,40,Good
2019-12-16,2019,12,Monday,33,24.0,1245,51.875,-8.9,0.0,0.7,5.2,0.9,Good,21.8,Good,0.032,Good,9.0,Good,4.5,Good,False,0,0,0,0,0,0,30,Good
2019-12-17,2019,12,Tuesday,7,6.0,280,46.66666666666666,-12.8,0.0,0.0,4.8,1.0,Good,31.0,Good,0.023,Good,23.0,Good,9.7,Good,False,1,0,0,0,0,0,40,Good
2019-12-18,2019,12,Wednesday,17,8.0,380,47.5,-12.3,0.0,0.0,10.2,1.1,Good,38.0,Good,0.016,Good,33.0,Good,12.0,Good,False,0,1,0,0,0,0,50,Good
2019-12-19,2019,12,Thursday,22,16.0,780,48.75,-7.2,0.0,0.0,6.0,1.1,Good,39.6,Good,0.017,Good,40.0,Good,15.3,Moderate,False,0,0,1,0,0,0,58,Moderate
2019-12-26,2019,12,Thursday,4,2.0,93,46.5,-5.8,0.0,0.28,6.2,0.9,Good,21.2,Good,0.032,Good,9.0,Good,5.3,Good,False,0,0,1,0,0,0,30,Good
2020-01-06,2020,1,Monday,112,0.0,0,0.0,-7.1,0.0,0.0,6.6,0.3,Good,36.3,Good,0.026,Good,20.0,Good,7.9,Good,False,0,0,0,0,0,0,34,Good
2020-01-07,2020,1,Tuesday,45,12.0,473,39.41666666666666,-5.9,0.0,0.0,12.6,0.0,Good,36.9,Good,0.019,Good,40.0,Good,12.452290076335878,Moderate,True,1,0,0,0,0,0,52,Moderate
2020-01-08,2020,1,Wednesday,97,24.0,1133,47.208333333333336,-4.0,0.0,2.03,12.6,0.0,Good,37.5,Good,0.028,Good,16.0,Good,12.452290076335878,Moderate,True,0,1,0,0,0,0,52,Moderate
2020-01-09,2020,1,Thursday,117,66.0,3319,50.28787878787879,-5.4,0.0,0.77,5.9,0.1,Good,29.7,Good,0.037,Good,17.0,Good,11.5,Good,False,0,0,1,0,0,0,48,Good
2020-01-10,2020,1,Friday,114,92.0,4125,44.83695652173913,-8.2,0.0,0.07,8.2,0.1,Good,17.5,Good,0.036,Good,10.0,Good,3.6,Good,False,0,0,0,1,0,0,33,Good
2020-01-12,2020,1,Sunday,23,17.0,960,56.47058823529412,-5.3,0.2,4.41,7.3,0.0,Good,18.2,Good,0.034,Good,4.0,Good,3.4,Good,False,0,0,0,0,0,1,31,Good
2020-01-13,2020,1,Monday,120,84.0,4428,52.71428571428572,-5.6,0.0,2.45,8.0,0.1,Good,22.9,Good,0.038,Good,5.0,Good,2.1,Good,False,0,0,0,0,0,0,35,Good
2020-01-14,2020,1,Tuesday,61,47.0,2155,45.85106382978724,-4.9,0.0,2.1,10.9,0.0,Good,14.6,Good,0.038,Good,8.0,Good,2.1,Good,False,1,0,0,0,0,0,35,Good
2020-01-15,2020,1,Wednesday,79,65.0,3043,46.815384615384616,-8.2,0.0,0.0,11.5,0.3,Good,37.6,Good,0.022,Good,23.0,Good,7.1,Good,False,0,1,0,0,0,0,35,Good
2020-01-16,2020,1,Thursday,58,49.0,2430,49.59183673469388,-6.0,0.0,0.0,17.1,0.2,Good,34.3,Good,0.041,Good,14.0,Good,4.8,Good,False,0,0,1,0,0,0,38,Good
2020-01-17,2020,1,Friday,56,42.0,1945,46.30952380952381,-6.9,0.1,5.18,15.5,0.1,Good,33.2,Good,0.038,Good,13.0,Good,3.3,Good,False,0,0,0,1,0,0,35,Good
2020-01-19,2020,1,Sunday,10,3.0,162,54.0,-7.9,0.0,0.0,6.8,0.2,Good,29.8,Good,0.029,Good,17.0,Good,12.452290076335878,Moderate,True,0,0,0,0,0,1,52,Moderate
2020-01-21,2020,1,Tuesday,64,49.0,2389,48.755102040816325,-0.3,0.0,2.24,10.7,0.2,Good,30.2,Good,0.026,Good,7.0,Good,12.452290076335878,Moderate,True,1,0,0,0,0,0,52,Moderate
2020-01-22,2020,1,Wednesday,116,85.0,3666,43.129411764705885,1.0,0.1,1.61,5.1,0.2,Good,27.9,Good,0.016,Good,28.21487603305785,Good,8.2,Good,True,0,1,0,0,0,0,34,Good
2020-01-23,2020,1,Thursday,26,20.0,897,44.85,-0.5,0.0,0.35,6.0,0.2,Good,28.5,Good,0.02,Good,21.0,Good,13.2,Moderate,False,0,0,1,0,0,0,53,Moderate
2020-01-24,2020,1,Friday,72,57.0,3143,55.14035087719298,-1.7,0.0,2.17,5.2,0.4,Good,31.7,Good,0.005,Good,18.0,Good,11.6,Good,False,0,0,0,1,0,0,48,Good
2020-01-26,2020,1,Sunday,33,13.0,656,50.46153846153846,-1.9,0.3,3.85,6.9,0.2,Good,23.8,Good,0.015,Good,14.0,Good,9.4,Good,False,0,0,0,0,0,1,39,Good
2020-01-27,2020,1,Monday,75,47.0,2622,55.7872340425532,-3.2,0.1,4.34,5.4,0.2,Good,18.9,Good,0.037,Good,8.0,Good,5.3,Good,False,0,0,0,0,0,0,34,Good
2020-01-28,2020,1,Tuesday,81,60.0,2974,49.56666666666667,-4.5,0.0,0.0,9.4,0.1,Good,24.7,Good,0.033,Good,14.0,Good,4.6,Good,False,1,0,0,0,0,0,31,Good
2020-01-29,2020,1,Wednesday,44,33.0,1554,47.09090909090909,-2.0,0.0,1.54,6.6,0.1,Good,21.3,Good,0.027,Good,10.0,Good,5.2,Good,False,0,1,0,0,0,0,25,Good
2020-01-30,2020,1,Thursday,17,5.0,265,53.0,-2.5,0.0,1.26,6.3,0.1,Good,23.7,Good,0.021,Good,12.0,Good,7.6,Good,False,0,0,1,0,0,0,32,Good
2020-01-31,2020,1,Friday,134,95.0,4997,52.6,-3.5,0.0,0.0,6.5,0.2,Good,28.9,Good,0.028,Good,21.0,Good,9.1,Good,False,0,0,0,1,0,0,38,Good
2020-02-01,2020,2,Saturday,1,1.0,75,75.0,-3.9,0.0,0.0,6.7,0.2,Good,25.5,Good,0.025,Good,20.0,Good,8.9,Good,False,0,0,0,0,1,0,37,Good
2020-02-02,2020,2,Sunday,5,5.0,257,51.4,-0.3,0.0,0.07,13.4,0.2,Good,21.8,Good,0.043,Good,15.0,Good,4.2,Good,False,0,0,0,0,0,1,40,Good
2020-02-03,2020,2,Monday,118,88.0,4387,49.85227272727273,-8.2,0.0,6.58,12.0,0.0,Good,9.0,Good,0.037,Good,9.0,Good,2.1,Good,False,0,0,0,0,0,0,34,Good
2020-02-04,2020,2,Tuesday,125,69.0,3097,44.88405797101449,-11.9,0.0,0.35,6.9,0.1,Good,28.6,Good,0.034,Good,15.0,Good,6.4,Good,False,1,0,0,0,0,0,31,Good
2020-02-05,2020,2,Wednesday,110,72.0,3460,48.05555555555556,-11.4,0.0,1.75,7.9,0.0,Good,14.0,Good,0.032,Good,12.0,Good,5.9,Good,False,0,1,0,0,0,0,30,Good
2020-02-06,2020,2,Thursday,63,45.0,2091,46.46666666666667,-6.5,0.0,11.76,6.2,0.4,Good,32.9,Good,0.031,Good,10.0,Good,7.8,Good,False,0,0,1,0,0,0,32,Good
2020-02-07,2020,2,Friday,168,108.0,5195,48.101851851851855,1.6,0.0,1.68,8.7,0.3,Good,30.4,Good,0.025,Good,5.0,Good,3.1,Good,False,0,0,0,1,0,0,28,Good
2020-02-08,2020,2,Saturday,1,1.0,150,150.0,-5.0,0.0,0.14,14.8,0.3,Good,27.1,Good,0.04,Good,6.0,Good,2.2,Good,False,0,0,0,0,1,0,37,Good
2020-02-09,2020,2,Sunday,23,19.0,1319,69.42105263157895,-7.9,0.0,0.0,8.9,0.1,Good,18.4,Good,0.038,Good,8.0,Good,4.3,Good,False,0,0,0,0,0,1,35,Good
2020-02-10,2020,2,Monday,101,70.0,3593,51.32857142857143,-9.7,0.0,0.0,6.9,0.2,Good,29.5,Good,0.03,Good,15.0,Good,6.0,Good,False,0,0,0,0,0,0,28,Good
2020-02-11,2020,2,Tuesday,197,155.0,6802,43.883870967741935,-12.1,0.0,0.0,8.0,0.1,Good,29.5,Good,0.033,Good,19.0,Good,8.3,Good,False,1,0,0,0,0,0,35,Good
2020-02-12,2020,2,Wednesday,152,109.0,5894,54.07339449541284,-8.7,0.0,0.14,7.9,0.2,Good,26.3,Good,0.0352345132743362,Good,22.0,Good,8.9,Good,True,0,1,0,0,0,0,37,Good
2020-02-13,2020,2,Thursday,92,81.0,4623,57.07407407407408,-6.7,0.0,0.0,7.2,0.3,Good,33.7,Good,0.039,Good,18.0,Good,7.0,Good,False,0,0,1,0,0,0,36,Good
2020-02-14,2020,2,Friday,117,84.0,4536,54.0,-5.1,0.0,0.0,7.6,0.2,Good,32.0798418972332,Good,0.036,Good,13.0,Good,3.2,Good,True,0,0,0,1,0,0,33,Good
2020-02-16,2020,2,Sunday,5,5.0,550,110.0,0.4,0.0,4.9,5.6,0.3,Good,31.6,Good,0.032,Good,12.0,Good,6.2,Good,False,0,0,0,0,0,1,30,Good
2020-02-18,2020,2,Tuesday,139,102.0,5044,49.45098039215687,-9.4,0.0,0.0,6.0,0.2,Good,33.7,Good,0.037,Good,14.0,Good,4.9,Good,False,1,0,0,0,0,0,34,Good
2020-02-19,2020,2,Wednesday,45,34.0,1891,55.61764705882353,-10.2,0.0,0.0,5.4,0.2,Good,32.0,Good,0.034,Good,19.0,Good,8.0,Good,False,0,1,0,0,0,0,33,Good
2020-02-20,2020,2,Thursday,100,78.0,3562,45.66666666666666,-13.7,0.0,0.0,8.9,0.2,Good,36.1,Good,0.039,Good,21.0,Good,7.6,Good,False,0,0,1,0,0,0,36,Good
2020-02-21,2020,2,Friday,186,152.0,7329,48.2171052631579,-11.2,0.0,0.0,6.0,0.4,Good,45.1,Good,0.034,Good,36.0,Good,11.3,Good,False,0,0,0,1,0,0,47,Good
2020-02-23,2020,2,Sunday,13,11.0,695,63.18181818181818,-2.8,0.0,0.0,6.4,0.4,Good,40.7,Good,0.04,Good,22.0,Good,11.6,Good,False,0,0,0,0,0,1,48,Good
2020-02-24,2020,2,Monday,125,82.0,4120,50.24390243902439,-6.7,0.0,1.05,17.1,0.1,Good,8.2,Good,0.037,Good,15.0,Good,1.8,Good,False,0,0,0,0,0,0,34,Good
2020-02-25,2020,2,Tuesday,189,147.0,7036,47.863945578231295,-8.8,0.0,0.0,6.6,0.1,Good,24.5,Good,0.034,Good,12.0,Good,3.7,Good,False,1,0,0,0,0,0,31,Good
2020-02-26,2020,2,Wednesday,59,44.0,2397,54.47727272727273,-9.0,0.0,0.0,8.0,0.2,Good,30.1,Good,0.038,Good,18.0,Good,5.6,Good,False,0,1,0,0,0,0,35,Good
2020-02-27,2020,2,Thursday,166,114.0,5201,45.62280701754386,-5.3,0.0,0.0,6.4,0.2,Good,31.9,Good,0.032,Good,24.0,Good,7.2,Good,False,0,0,1,0,0,0,30,Good
2020-02-28,2020,2,Friday,168,96.0,5224,54.41666666666666,-5.1,0.0,0.0,7.6,0.2,Good,28.6,Good,0.033,Good,19.0,Good,5.1,Good,False,0,0,0,1,0,0,31,Good
2020-03-01,2020,3,Sunday,94,61.0,3697,60.60655737704918,-1.0,0.2,1.61,6.5,0.1,Good,8.2,Good,0.033,Good,7.0,Good,2.9,Good,False,0,0,0,0,0,1,31,Good
2020-03-02,2020,3,Monday,147,108.0,5419,50.17592592592592,-5.2,0.0,0.0,5.7,0.2,Good,23.4,Good,0.034,Good,11.0,Good,5.5,Good,False,0,0,0,0,0,0,31,Good
2020-03-03,2020,3,Tuesday,240,118.0,5834,49.440677966101696,-6.0,0.0,0.0,5.4,0.3,Good,24.9,Good,0.031,Good,15.0,Good,5.0,Good,False,1,0,0,0,0,0,29,Good
2020-03-04,2020,3,Wednesday,119,69.0,3305,47.89855072463768,-5.0,0.0,0.0,7.9,0.3,Good,24.3,Good,0.033,Good,18.0,Good,6.2,Good,False,0,1,0,0,0,0,31,Good
2020-03-05,2020,3,Thursday,168,104.0,5102,49.05769230769231,0.2,0.0,0.0,10.9,0.3,Good,25.4,Good,0.037,Good,15.0,Good,4.0,Good,False,0,0,1,0,0,0,34,Good
2020-03-06,2020,3,Friday,172,116.0,5998,51.706896551724135,0.9,0.0,0.0,13.3,0.3,Good,26.7,Good,0.04,Good,13.0,Good,3.0,Good,False,0,0,0,1,0,0,37,Good
2020-03-08,2020,3,Sunday,34,30.0,1590,53.0,2.5,2.1,0.07,7.6,0.3,Good,13.3,Good,0.039,Good,8.0,Good,3.3,Good,False,0,0,0,0,0,1,36,Good
2020-03-09,2020,3,Monday,104,64.0,3510,54.84375,1.7,0.0,0.0,9.8,0.3,Good,16.2,Good,0.039,Good,11.0,Good,2.9,Good,False,0,0,0,0,0,0,36,Good
2020-03-10,2020,3,Tuesday,169,70.0,3266,46.65714285714286,1.1,0.0,0.0,5.9,0.3,Good,17.4,Good,0.037,Good,12.0,Good,3.6,Good,False,1,0,0,0,0,0,34,Good
2020-03-11,2020,3,Wednesday,82,45.0,2332,51.82222222222222,2.2,3.4,0.21,6.5,0.4,Good,27.6,Good,0.032,Good,16.0,Good,3.8,Good,False,0,1,0,0,0,0,30,Good
2020-03-12,2020,3,Thursday,89,55.0,2988,54.32727272727273,1.1,0.0,0.0,7.4,0.4,Good,24.1,Good,0.043,Good,11.0,Good,3.0,Good,False,0,0,1,0,0,0,40,Good
2020-03-13,2020,3,Friday,82,66.0,2390,36.21212121212121,0.1,0.7,5.81,7.4,0.4,Good,32.0,Good,0.033,Good,16.0,Good,4.5,Good,False,0,0,0,1,0,0,31,Good
2020-03-16,2020,3,Monday,94,74.0,2728,36.86486486486486,2.3,0.0,0.0,11.3,0.3,Good,16.3,Good,0.044,Good,8.0,Good,2.6,Good,False,0,0,0,0,0,0,41,Good
2020-03-17,2020,3,Tuesday,133,15.0,756,50.4,2.5,0.6,0.21,9.6,0.3,Good,18.6,Good,0.042,Good,11.0,Good,2.5,Good,False,1,0,0,0,0,0,39,Good
2020-03-18,2020,3,Wednesday,12,7.0,132,18.857142857142858,0.6,0.0,5.18,8.4,0.3,Good,5.3,Good,0.041,Good,4.0,Good,1.2,Good,False,0,1,0,0,0,0,38,Good
2020-03-19,2020,3,Thursday,117,7.0,395,56.42857142857143,-0.7,0.1,0.56,5.0,0.3,Good,14.9,Good,0.035,Good,6.0,Good,2.5,Good,False,0,0,1,0,0,0,32,Good
2020-03-23,2020,3,Monday,42,26.0,1076,41.38461538461539,0.4,1.6,0.21,9.9,0.4,Good,21.0,Good,0.041,Good,7.0,Good,1.8,Good,False,0,0,0,0,0,0,38,Good
2020-03-24,2020,3,Tuesday,36,9.0,444,49.333333333333336,1.6,1.3,0.0,14.5,0.3,Good,7.1,Good,0.041,Good,8.0,Good,2.0,Good,False,1,0,0,0,0,0,38,Good
2020-03-25,2020,3,Wednesday,29,23.0,909,39.52173913043478,1.2,2.0,4.06,9.6,0.4,Good,11.2,Good,0.037,Good,7.0,Good,3.3,Good,False,0,1,0,0,0,0,34,Good
2020-03-26,2020,3,Thursday,2,1.0,60,60.0,-2.6,0.0,2.52,7.6,0.2,Good,8.8,Good,0.038,Good,3.0,Good,2.5,Good,False,0,0,1,0,0,0,35,Good
2020-03-27,2020,3,Friday,16,16.0,625,39.0625,-5.3,0.0,0.28,13.5,0.2,Good,23.9,Good,0.04,Good,6.0,Good,3.4,Good,False,0,0,0,1,0,0,37,Good
2020-03-30,2020,3,Monday,13,11.0,448,40.72727272727273,0.4,0.0,0.56,7.3,0.2,Good,8.2,Good,0.039,Good,5.0,Good,1.8,Good,False,0,0,0,0,0,0,36,Good
2020-03-31,2020,3,Tuesday,34,12.0,476,39.66666666666666,5.1,1.3,0.0,11.2,0.2,Good,9.1,Good,0.041,Good,9.0,Good,2.9,Good,False,1,0,0,0,0,0,38,Good
2020-09-01,2020,9,Tuesday,33,7.0,405,57.85714285714285,11.3,0.0,0.0,10.2,0.3,Good,10.6,Good,0.042,Good,18.0,Good,4.0,Good,False,1,0,0,0,0,0,39,Good
2020-09-02,2020,9,Wednesday,58,0.0,0,0.0,10.8,0.0,0.0,8.3,0.4,Good,13.8,Good,0.049,Good,27.0,Good,4.9,Good,False,0,1,0,0,0,0,45,Good
2020-09-03,2020,9,Thursday,59,3.0,155,51.66666666666666,14.3,0.0,0.0,10.4,0.3,Good,13.2,Good,0.046,Good,27.0,Good,4.8,Good,False,0,0,1,0,0,0,43,Good
2020-09-04,2020,9,Friday,8,1.0,60,60.0,15.5,0.0,0.0,7.9,0.3,Good,17.3,Good,0.051,Good,36.0,Good,6.9,Good,False,0,0,0,1,0,0,47,Good
2020-09-08,2020,9,Tuesday,39,27.0,1590,58.888888888888886,6.3,5.4,0.0,15.8,0.3,Good,6.3,Good,0.03,Good,16.0,Good,3.1,Good,False,1,0,0,0,0,0,28,Good
2020-09-09,2020,9,Wednesday,18,5.0,260,52.0,4.9,0.0,0.0,15.3,0.2,Good,7.3,Good,0.034,Good,14.0,Good,4.3,Good,False,0,1,0,0,0,0,31,Good
2020-09-10,2020,9,Thursday,8,5.0,315,63.0,6.4,0.0,0.0,8.6,0.2,Good,14.3,Good,0.052,Good,22.0,Good,6.5,Good,False,0,0,1,0,0,0,48,Good
2020-09-11,2020,9,Friday,50,30.0,1555,51.833333333333336,5.6,0.0,0.0,7.3,0.3,Good,16.8,Good,0.052,Good,45.0,Good,9.7,Good,False,0,0,0,1,0,0,48,Good
2020-09-13,2020,9,Sunday,34,0.0,0,0.0,11.3,0.0,0.0,10.2,0.4,Good,12.2,Good,0.049,Good,42.0,Good,17.3,Moderate,False,0,0,0,0,0,1,62,Moderate
2020-09-14,2020,9,Monday,45,32.0,1908,59.625,14.3,0.0,0.0,8.4,0.4,Good,20.4,Good,0.045,Good,33.0,Good,7.1,Good,False,0,0,0,0,0,0,42,Good
2020-09-15,2020,9,Tuesday,19,11.0,585,53.18181818181818,14.3,0.0,0.0,8.5,0.4,Good,17.8,Good,0.044,Good,46.0,Good,7.5,Good,False,1,0,0,0,0,0,43,Good
2020-09-16,2020,9,Wednesday,66,58.0,2630,45.3448275862069,14.1,0.0,0.0,8.4,0.4,Good,19.3,Good,0.046,Good,29.176,Good,10.0,Good,True,0,1,0,0,0,0,43,Good
2020-09-17,2020,9,Thursday,10,4.0,320,80.0,14.0,0.0,0.0,9.0,0.3,Good,21.9,Good,0.04,Good,47.0,Good,12.0,Good,False,0,0,1,0,0,0,50,Good
2020-09-18,2020,9,Friday,1,1.0,75,75.0,15.7,0.0,0.0,9.4,0.4,Good,18.1,Good,0.043,Good,47.0,Good,45.4,Unhealthy for Sensitive Groups,False,0,0,0,1,0,0,125,Unhealthy for Sensitive Groups
2020-09-20,2020,9,Sunday,34,34.0,1983,58.3235294117647,10.2,0.0,0.0,7.4,0.5,Good,14.9,Good,0.049,Good,33.0,Good,19.3,Moderate,False,0,0,0,0,0,1,66,Moderate
2020-09-21,2020,9,Monday,153,106.0,5341,50.386792452830186,12.3,0.0,0.0,8.9,0.4,Good,18.5,Good,0.045,Good,42.0,Good,16.5,Moderate,False,0,0,0,0,0,0,60,Moderate
2020-09-22,2020,9,Tuesday,66,48.0,2459,51.22916666666666,16.8,0.0,0.0,14.9,0.3,Good,23.7,Good,0.041,Good,37.0,Good,10.7,Good,False,1,0,0,0,0,0,45,Good
2020-09-23,2020,9,Wednesday,51,36.0,1537,42.69444444444444,13.6,0.0,0.0,6.9,0.4,Good,21.4,Good,0.042,Good,40.0,Good,11.8,Good,False,0,1,0,0,0,0,49,Good
2020-09-24,2020,9,Thursday,16,15.0,760,50.66666666666666,14.7,0.0,0.0,15.3,0.4,Good,20.8,Good,0.047,Good,37.0,Good,12.8,Moderate,False,0,0,1,0,0,0,52,Moderate
2020-09-25,2020,9,Friday,110,69.0,3074,44.55072463768116,15.9,0.0,0.0,9.8,0.5,Good,19.3,Good,0.048,Good,40.0,Good,14.4,Moderate,False,0,0,0,1,0,0,56,Moderate
2020-09-27,2020,9,Sunday,5,4.0,237,59.25,9.2,0.0,0.0,18.3,0.3,Good,8.8,Good,0.041,Good,14.0,Good,3.6,Good,False,0,0,0,0,0,1,38,Good
2020-09-28,2020,9,Monday,100,73.0,3755,51.43835616438356,5.7,0.0,0.0,11.3,0.3,Good,15.0,Good,0.033,Good,20.0,Good,4.5,Good,False,0,0,0,0,0,0,31,Good
2020-09-29,2020,9,Tuesday,61,43.0,2343,54.48837209302326,6.6,0.0,0.0,6.3,0.4,Good,22.6,Good,0.045,Good,34.0,Good,5.6,Good,False,1,0,0,0,0,0,42,Good
2020-09-30,2020,9,Wednesday,64,40.0,1800,45.0,8.3,0.0,0.0,6.6,0.4,Good,20.6,Good,0.048,Good,34.0,Good,6.8,Good,False,0,1,0,0,0,0,44,Good
2020-10-01,2020,10,Thursday,23,18.0,895,49.72222222222222,9.6,0.0,0.0,6.9,0.5,Good,22.7,Good,0.042,Good,37.0,Good,6.7,Good,False,0,0,1,0,0,0,39,Good
2020-10-02,2020,10,Friday,31,24.0,1210,50.41666666666666,10.0,0.0,0.0,8.9,0.5,Good,22.8,Good,0.038,Good,41.0,Good,8.4,Good,False,0,0,0,1,0,0,38,Good
2020-10-05,2020,10,Monday,115,71.0,3521,49.59154929577465,10.1,0.0,0.0,9.2,0.5,Good,21.8,Good,0.042,Good,50.0,Good,20.9,Moderate,False,0,0,0,0,0,0,70,Moderate
2020-10-06,2020,10,Tuesday,55,43.0,2135,49.65116279069768,9.6,0.0,0.0,5.6,0.5,Good,23.8,Good,0.046,Good,56.0,Moderate,25.5,Moderate,False,1,0,0,0,0,0,79,Moderate
