Citation,License Plate/Vin,Fine,Issued,CitationText,Unpaid,Officer,Residence,IssuedDate,IssuedTime
P1-15782,UT V906UU,60.0,"Oct 16, 2019 01:13 PM",,False,1,UT,2019-10-16,01:13 PM
P1-15783,UT V253RM,60.0,"Oct 16, 2019 01:15 PM",,False,1,UT,2019-10-16,01:15 PM
P1-15784,TX LSK2538,60.0,"Oct 16, 2019 01:18 PM",,False,1,TX,2019-10-16,01:18 PM
P1-15785,UT V816RM,0.0,"Oct 16, 2019 01:26 PM",,False,1,UT,2019-10-16,01:26 PM
P1-15786,TX LNG2692,60.0,"Oct 16, 2019 01:31 PM",,False,1,TX,2019-10-16,01:31 PM
P1-15787,UT E024WG,60.0,"Oct 16, 2019 01:34 PM",,False,1,UT,2019-10-16,01:34 PM
P1-15788,UT F131DF,0.0,"Oct 16, 2019 01:40 PM",,False,1,UT,2019-10-16,01:40 PM
P1-15789,UT A837TX,0.0,"Oct 16, 2019 01:43 PM",,False,1,UT,2019-10-16,01:43 PM
P1-15790,UT X228XJ,60.0,"Oct 16, 2019 01:55 PM",,False,1,UT,2019-10-16,01:55 PM
P1-15791,UT 9C9ZP,0.0,"Oct 16, 2019 02:00 PM",,False,1,UT,2019-10-16,02:00 PM
P1-15792,UT F469CH,60.0,"Oct 16, 2019 02:04 PM",,False,1,UT,2019-10-16,02:04 PM
P1-15793,MO KP0U4H,60.0,"Oct 18, 2019 11:34 AM",APPEAL TIME LIMIT EXPIRED,True,1,MO,2019-10-18,11:34 AM
P1-15794,UT V246N,75.0,"Oct 20, 2019 11:21 AM",,False,1,UT,2019-10-20,11:21 AM
P1-15795,AZ CRB6583,75.0,"Oct 20, 2019 11:26 AM",,False,1,AZ,2019-10-20,11:26 AM
P1-15796,UT W426GY,75.0,"Oct 20, 2019 11:32 AM",,False,1,UT,2019-10-20,11:32 AM
P1-15797,UT V653EU,0.0,"Oct 20, 2019 11:40 AM",,False,1,UT,2019-10-20,11:40 AM
P1-15798,UT E137RF,150.0,"Oct 20, 2019 11:45 AM",,False,1,UT,2019-10-20,11:45 AM
P1-15799,UT 4B1PP,15.0,"Oct 20, 2019 11:50 AM",,False,1,UT,2019-10-20,11:50 AM
P1-15800,UT D815HN,0.0,"Oct 20, 2019 12:05 PM",,False,1,UT,2019-10-20,12:05 PM
P1-15801,UT X344AJ,75.0,"Oct 20, 2019 12:33 PM",,False,1,UT,2019-10-20,12:33 PM
P1-15802,UT C46GG,75.0,"Oct 20, 2019 01:01 PM",,False,1,UT,2019-10-20,01:01 PM
P1-15803,UT C61MA,75.0,"Oct 20, 2019 01:05 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2019-10-20,01:05 PM
P1-15804,UT 7G9BP,75.0,"Oct 20, 2019 01:09 PM",,False,1,UT,2019-10-20,01:09 PM
P1-15805,UT F928KB,25.0,"Oct 20, 2019 01:19 PM",,False,1,UT,2019-10-20,01:19 PM
P1-15806,UT W492RX,75.0,"Oct 23, 2019 02:29 PM",,False,1,UT,2019-10-23,02:29 PM
P1-15807,MN CPH777,60.0,"Oct 23, 2019 02:43 PM",,False,1,MN,2019-10-23,02:43 PM
P1-15808,WI ADG4734,0.0,"Oct 23, 2019 04:46 PM",,False,1,WI,2019-10-23,04:46 PM
P1-15809,UT W400VS,40.0,"Oct 23, 2019 05:08 PM",,False,1,UT,2019-10-23,05:08 PM
P1-15810,UT X037UU,40.0,"Oct 23, 2019 05:21 PM",,False,1,UT,2019-10-23,05:21 PM
P1-15811,UT 6F3SB,40.0,"Oct 23, 2019 05:30 PM",,False,1,UT,2019-10-23,05:30 PM
P1-15812,UT GIUS,0.0,"Oct 23, 2019 05:50 PM",,False,1,UT,2019-10-23,05:50 PM
P1-15813,CA 8CZH730,60.0,"Oct 24, 2019 07:03 AM",,False,1,CA,2019-10-24,07:03 AM
P1-15814,CA AP97C14,60.0,"Oct 24, 2019 07:35 AM",,False,1,CA,2019-10-24,07:35 AM
P1-15815,UT V639VM,0.0,"Oct 24, 2019 08:04 AM",,False,1,UT,2019-10-24,08:04 AM
P1-15816,CA 6CST065,25.0,"Oct 24, 2019 08:58 AM",,False,1,CA,2019-10-24,08:58 AM
P1-15817,UT W938WJ,0.0,"Oct 24, 2019 09:12 AM",,False,1,UT,2019-10-24,09:12 AM
P1-15818,UT 676NKK,0.0,"Oct 24, 2019 09:23 AM",,False,1,UT,2019-10-24,09:23 AM
P1-15819,OR 961JYD,15.0,"Oct 24, 2019 09:27 AM",,False,1,OR,2019-10-24,09:27 AM
P1-15820,** 5NPEU46F98H370164,60.0,"Oct 24, 2019 09:29 AM",,False,1,**,2019-10-24,09:29 AM
P1-15821,UT X468ZS,0.0,"Oct 24, 2019 09:50 AM",,False,1,UT,2019-10-24,09:50 AM
P1-15822,UT C357ZK,0.0,"Oct 24, 2019 09:53 AM",,False,1,UT,2019-10-24,09:53 AM
P1-15823,UT A254NT,0.0,"Oct 24, 2019 09:54 AM",,False,1,UT,2019-10-24,09:54 AM
P1-15824,UT F385TS,0.0,"Oct 24, 2019 09:56 AM",,False,1,UT,2019-10-24,09:56 AM
P1-15825,UT W378XB,0.0,"Oct 24, 2019 09:57 AM",,False,1,UT,2019-10-24,09:57 AM
P1-15826,UT V166EC,0.0,"Oct 24, 2019 10:00 AM",,False,1,UT,2019-10-24,10:00 AM
P1-15827,UT V362HV,6.0,"Oct 29, 2019 05:13 PM",,False,1,UT,2019-10-29,05:13 PM
P1-15828,UT F541JD,60.0,"Oct 30, 2019 07:05 AM",,False,1,UT,2019-10-30,07:05 AM
P1-15829,UT D756P,60.0,"Oct 30, 2019 07:11 AM",,False,1,UT,2019-10-30,07:11 AM
P1-15830,AZ CAE0067,20.0,"Oct 30, 2019 07:24 AM",,False,1,AZ,2019-10-30,07:24 AM
P1-15831,NV 092LEB,60.0,"Oct 30, 2019 08:02 AM",,False,1,NV,2019-10-30,08:02 AM
P1-15832,NV 092LEB,60.0,"Oct 30, 2019 08:05 AM",,False,1,NV,2019-10-30,08:05 AM
P1-15833,FL AYZU63,23.0,"Oct 30, 2019 09:18 AM",,False,1,FL,2019-10-30,09:18 AM
P1-15834,UT E615MD,20.0,"Oct 30, 2019 09:20 AM",,False,1,UT,2019-10-30,09:20 AM
P1-15835,UT W946RA,0.0,"Oct 30, 2019 09:21 AM",,False,1,UT,2019-10-30,09:21 AM
P1-15836,AZ CAC9844,20.0,"Oct 30, 2019 09:23 AM",,False,1,AZ,2019-10-30,09:23 AM
P1-15837,UT 1B4HY,20.0,"Oct 30, 2019 09:31 AM",,False,1,UT,2019-10-30,09:31 AM
P1-15838,UT F578FT,0.0,"Oct 30, 2019 01:32 PM",,False,1,UT,2019-10-30,01:32 PM
P1-15839,NV 141C34,0.0,"Oct 30, 2019 02:40 PM",,False,1,NV,2019-10-30,02:40 PM
P1-15840,NC BFV8159,0.0,"Oct 30, 2019 04:45 PM",,False,1,NC,2019-10-30,04:45 PM
P1-15841,CA 6GDR266,75.0,"Oct 30, 2019 04:55 PM",,False,1,CA,2019-10-30,04:55 PM
P1-15842,UT V581ND,0.0,"Oct 30, 2019 05:25 PM",,False,1,UT,2019-10-30,05:25 PM
P1-15843,UT E916BR,60.0,"Oct 30, 2019 05:33 PM",,False,1,UT,2019-10-30,05:33 PM
P1-15844,UT Z053JY,60.0,"Oct 30, 2019 05:36 PM",,False,1,UT,2019-10-30,05:36 PM
P1-15845,CA 8AEP647,60.0,"Oct 31, 2019 07:26 AM",,False,1,CA,2019-10-31,07:26 AM
P1-15846,UT K471W,60.0,"Oct 31, 2019 07:44 AM",,False,1,UT,2019-10-31,07:44 AM
P1-15847,UT F034AC,60.0,"Oct 31, 2019 07:50 AM",,False,1,UT,2019-10-31,07:50 AM
P1-15848,ID 446BCE,75.0,"Oct 31, 2019 09:29 AM",,False,1,ID,2019-10-31,09:29 AM
P1-15849,UT W003FS,60.0,"Oct 31, 2019 09:41 AM",,False,1,UT,2019-10-31,09:41 AM
P1-15850,AZ CCA9516,60.0,"Oct 31, 2019 09:43 AM",,False,1,AZ,2019-10-31,09:43 AM
P1-15851,CA 6CTL499,60.0,"Oct 31, 2019 09:54 AM",,False,1,CA,2019-10-31,09:54 AM
P1-15852,UT F464AN,200.0,"Oct 31, 2019 10:01 AM",,False,1,UT,2019-10-31,10:01 AM
P1-15853,UT 474WYT,60.0,"Oct 31, 2019 10:21 AM",,False,1,UT,2019-10-31,10:21 AM
P1-15854,UT 909NKW,60.0,"Oct 31, 2019 03:55 PM",,False,1,UT,2019-10-31,03:55 PM
P1-15855,MO SOFI,60.0,"Oct 31, 2019 04:53 PM",,False,1,MO,2019-10-31,04:53 PM
P1-15856,UT V771EZ,20.0,"Nov 01, 2019 10:10 AM",,False,1,UT,2019-11-01,10:10 AM
P1-15857,CA 7PLX948,60.0,"Nov 01, 2019 02:32 PM",,False,1,CA,2019-11-01,02:32 PM
P1-15858,ID 1MC8716,30.0,"Nov 04, 2019 07:12 AM",,False,1,ID,2019-11-04,07:12 AM
P1-15859,UT 6F6SR,60.0,"Nov 04, 2019 07:15 AM",,False,1,UT,2019-11-04,07:15 AM
P1-15860,UT STRAYA2,20.0,"Nov 04, 2019 08:07 AM",,False,1,UT,2019-11-04,08:07 AM
P1-15861,FL EJAW81,0.0,"Nov 04, 2019 08:09 AM",,False,1,FL,2019-11-04,08:09 AM
P1-15862,FL EJAW81,0.0,"Nov 04, 2019 08:11 AM",,False,1,FL,2019-11-04,08:11 AM
P1-15863,NV BROBI19,60.0,"Nov 04, 2019 08:16 AM",,False,1,NV,2019-11-04,08:16 AM
P1-15864,UT E872LP,60.0,"Nov 04, 2019 08:19 AM",,False,1,UT,2019-11-04,08:19 AM
P1-15865,UT 1D3LR,30.0,"Nov 04, 2019 08:22 AM",,False,1,UT,2019-11-04,08:22 AM
P1-15866,UT 1D3LR,20.0,"Nov 04, 2019 08:23 AM",,False,1,UT,2019-11-04,08:23 AM
P1-15867,UT P004713002,60.0,"Nov 04, 2019 08:27 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2019-11-04,08:27 AM
P1-15868,NM ABDA74,30.0,"Nov 04, 2019 10:43 AM",,False,1,NM,2019-11-04,10:43 AM
P1-15869,UT X364C,25.0,"Nov 04, 2019 11:06 AM",,False,1,UT,2019-11-04,11:06 AM
P1-15870,UT F424BN,45.0,"Nov 04, 2019 11:51 AM",,False,1,UT,2019-11-04,11:51 AM
P1-15871,UT F424BN,10.0,"Nov 04, 2019 11:52 AM",,False,1,UT,2019-11-04,11:52 AM
P1-15872,UT V013TB,75.0,"Nov 04, 2019 01:29 PM",,False,1,UT,2019-11-04,01:29 PM
P1-15873,CA AP97C14,60.0,"Nov 06, 2019 09:24 AM",,False,1,CA,2019-11-06,09:24 AM
P1-15874,CO 955RJL,60.0,"Nov 06, 2019 09:42 AM",APPEAL TIME LIMIT EXPIRED,True,1,CO,2019-11-06,09:42 AM
P1-15875,CA 7PMR474,60.0,"Nov 06, 2019 09:45 AM",,False,1,CA,2019-11-06,09:45 AM
P1-15876,UT F520TG,60.0,"Nov 06, 2019 10:03 AM",,False,1,UT,2019-11-06,10:03 AM
P1-15877,UT V109US,15.0,"Nov 06, 2019 03:38 PM",,False,1,UT,2019-11-06,03:38 PM
P1-15878,UT F004TJ,12.0,"Nov 06, 2019 05:12 PM",,False,1,UT,2019-11-06,05:12 PM
P1-15879,UT V308TV,40.0,"Nov 06, 2019 05:21 PM",,False,1,UT,2019-11-06,05:21 PM
P1-15880,ID 8BKX927,60.0,"Nov 06, 2019 06:05 PM",,False,1,ID,2019-11-06,06:05 PM
P1-15881,ID 1A7P472,60.0,"Nov 07, 2019 07:43 AM",,False,1,ID,2019-11-07,07:43 AM
P1-15882,UT L237S,60.0,"Nov 07, 2019 08:08 AM",,False,1,UT,2019-11-07,08:08 AM
P1-15883,UT 721PFG,0.0,"Nov 07, 2019 08:11 AM",,False,1,UT,2019-11-07,08:11 AM
P1-15884,UT 5A9AL,0.0,"Nov 07, 2019 08:13 AM",,False,1,UT,2019-11-07,08:13 AM
P1-15885,UT F616TP,0.0,"Nov 07, 2019 08:18 AM",,False,1,UT,2019-11-07,08:18 AM
P1-15886,AZ AVR5499,0.0,"Nov 07, 2019 08:23 AM",,False,1,AZ,2019-11-07,08:23 AM
P1-15887,TX JNM5054,60.0,"Nov 07, 2019 08:41 AM",,False,1,TX,2019-11-07,08:41 AM
P1-15888,UT F360JV,0.0,"Nov 07, 2019 08:45 AM",,False,1,UT,2019-11-07,08:45 AM
P1-15889,UT 650VHH,75.0,"Nov 07, 2019 09:08 AM",,False,1,UT,2019-11-07,09:08 AM
P1-15890,UT E318FE,75.0,"Nov 07, 2019 09:10 AM",,False,1,UT,2019-11-07,09:10 AM
P1-15891,UT C55YE,0.0,"Nov 07, 2019 09:39 AM",,False,1,UT,2019-11-07,09:39 AM
P1-15892,VA UPK7317,35.0,"Nov 07, 2019 09:56 AM",,False,1,VA,2019-11-07,09:56 AM
P1-15893,UT F001HF,0.0,"Nov 07, 2019 01:21 PM",,False,1,UT,2019-11-07,01:21 PM
P1-15894,UT V925SY,60.0,"Nov 07, 2019 01:24 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2019-11-07,01:24 PM
P1-15895,UT X772W,60.0,"Nov 07, 2019 01:28 PM",,False,1,UT,2019-11-07,01:28 PM
P1-15896,UT 5B0KC,60.0,"Nov 07, 2019 01:35 PM",,False,1,UT,2019-11-07,01:35 PM
P1-15897,OR YQA228,12.0,"Nov 07, 2019 01:38 PM",,False,1,OR,2019-11-07,01:38 PM
P1-15898,UT F450UR,60.0,"Nov 07, 2019 03:09 PM",,False,1,UT,2019-11-07,03:09 PM
P1-15899,UT C899BA,60.0,"Nov 07, 2019 03:12 PM",,False,1,UT,2019-11-07,03:12 PM
P1-15900,NV 210VDY,60.0,"Nov 07, 2019 03:28 PM",,False,1,NV,2019-11-07,03:28 PM
P1-15901,UT Y993JM,40.0,"Nov 07, 2019 04:06 PM",,False,1,UT,2019-11-07,04:06 PM
P1-15902,UT F700KM,40.0,"Nov 07, 2019 04:08 PM",,False,1,UT,2019-11-07,04:08 PM
P1-15903,UT YKPAINA,0.0,"Nov 07, 2019 05:41 PM",,False,1,UT,2019-11-07,05:41 PM
P1-15904,UT 5F7DJ,40.0,"Nov 08, 2019 09:03 AM",,False,1,UT,2019-11-08,09:03 AM
P1-15905,UT 8F5EN,40.0,"Nov 08, 2019 09:31 AM",,False,1,UT,2019-11-08,09:31 AM
P1-15906,UT 984KZV,60.0,"Nov 08, 2019 01:01 PM",,False,1,UT,2019-11-08,01:01 PM
P1-15907,UT E483UY,60.0,"Nov 08, 2019 01:04 PM",,False,1,UT,2019-11-08,01:04 PM
P1-15908,UT V894SD,0.0,"Nov 08, 2019 01:07 PM",,False,1,UT,2019-11-08,01:07 PM
P1-15909,UT F680HL,60.0,"Nov 08, 2019 01:09 PM",,False,1,UT,2019-11-08,01:09 PM
P1-15910,UT BX16703,0.0,"Nov 08, 2019 01:12 PM",,False,1,UT,2019-11-08,01:12 PM
P1-15911,UT C484NY,60.0,"Nov 08, 2019 01:17 PM",,False,1,UT,2019-11-08,01:17 PM
P1-15912,UT F681TY,60.0,"Nov 08, 2019 03:35 PM",,False,1,UT,2019-11-08,03:35 PM
P1-15913,UT 9D5TS,60.0,"Nov 08, 2019 03:42 PM",,False,1,UT,2019-11-08,03:42 PM
P1-15914,UT V037JT,0.0,"Nov 08, 2019 04:23 PM",,False,1,UT,2019-11-08,04:23 PM
P1-15915,UT K331T,0.0,"Nov 08, 2019 04:29 PM",,False,1,UT,2019-11-08,04:29 PM
P1-15916,CA 4ZTW140,25.0,"Nov 08, 2019 04:40 PM",,False,1,CA,2019-11-08,04:40 PM
P1-15917,UT E637NE,0.0,"Nov 10, 2019 11:59 AM",,False,1,UT,2019-11-10,11:59 AM
P1-15918,CA 8BKY566,0.0,"Nov 11, 2019 02:37 PM",,False,1,CA,2019-11-11,02:37 PM
P1-15919,UT U453U,60.0,"Nov 11, 2019 03:17 PM",,False,1,UT,2019-11-11,03:17 PM
P1-15920,UT E310NJ,60.0,"Nov 11, 2019 03:21 PM",,False,1,UT,2019-11-11,03:21 PM
P1-15921,UT E370PD,25.0,"Nov 11, 2019 03:55 PM",,False,1,UT,2019-11-11,03:55 PM
P1-15922,UT F540CN,60.0,"Nov 11, 2019 04:04 PM",,False,1,UT,2019-11-11,04:04 PM
P1-15923,CO MQV055,0.0,"Nov 11, 2019 04:06 PM",,False,1,CO,2019-11-11,04:06 PM
P1-15924,UT F705UR,60.0,"Nov 11, 2019 04:13 PM",,False,1,UT,2019-11-11,04:13 PM
P1-15925,AL 11HG143,60.0,"Nov 12, 2019 11:54 AM",,False,1,AL,2019-11-12,11:54 AM
P1-15926,UT F198WL,60.0,"Nov 12, 2019 12:00 PM",,False,1,UT,2019-11-12,12:00 PM
P1-15927,ID 1ASA708,0.0,"Nov 12, 2019 12:03 PM",,False,1,ID,2019-11-12,12:03 PM
P1-15928,UT V593LB,20.0,"Nov 12, 2019 12:05 PM",,False,1,UT,2019-11-12,12:05 PM
P1-15929,TX KWP0282,20.0,"Nov 12, 2019 12:08 PM",,False,1,TX,2019-11-12,12:08 PM
P1-15930,UT F750MJ,10.0,"Nov 12, 2019 12:12 PM",,False,1,UT,2019-11-12,12:12 PM
P1-15931,UT 979PJA,75.0,"Nov 12, 2019 12:28 PM",,False,1,UT,2019-11-12,12:28 PM
P1-15932,UT F177TG,0.0,"Nov 12, 2019 12:38 PM",,False,1,UT,2019-11-12,12:38 PM
P1-15933,UT V226RZ,0.0,"Nov 12, 2019 01:27 PM",,False,1,UT,2019-11-12,01:27 PM
P1-15934,UT F713PU,0.0,"Nov 12, 2019 01:43 PM",,False,1,UT,2019-11-12,01:43 PM
P1-15935,UT 1E6VL,75.0,"Jan 14, 2020 03:25 PM",,False,1,UT,2020-01-14,03:25 PM
P1-15936,UT C508R,25.0,"Jan 29, 2020 02:47 PM",,False,1,UT,2020-01-29,02:47 PM
P1-15937,CO WQZ050,75.0,"Jan 31, 2020 10:45 AM",,False,1,CO,2020-01-31,10:45 AM
P1-15938,UT 662N6,0.0,"Jan 31, 2020 10:49 AM",,False,1,UT,2020-01-31,10:49 AM
P1-15939,UT E735PA,75.0,"Jan 31, 2020 10:51 AM",,False,1,UT,2020-01-31,10:51 AM
P1-15940,UT W193KF,75.0,"Jan 31, 2020 11:01 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-01-31,11:01 AM
P1-15941,FL 643MLE,25.0,"Jan 31, 2020 11:05 AM",,False,1,FL,2020-01-31,11:05 AM
P1-15942,OK DKC719,25.0,"Jan 31, 2020 11:12 AM",,False,1,OK,2020-01-31,11:12 AM
P1-15943,UT F994VG,60.0,"Jan 31, 2020 11:15 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-01-31,11:15 AM
P1-15944,UT V143VM,0.0,"Jan 31, 2020 11:18 AM",,False,1,UT,2020-01-31,11:18 AM
P1-15945,UT E939XD,0.0,"Jan 31, 2020 11:21 AM",,False,1,UT,2020-01-31,11:21 AM
P1-15946,UT Z545UF,0.0,"Jan 31, 2020 11:24 AM",,False,1,UT,2020-01-31,11:24 AM
P1-15947,UT F045VU,60.0,"Jan 31, 2020 11:25 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-01-31,11:25 AM
P1-15948,UT 855CC,0.0,"Jan 31, 2020 11:28 AM",,False,1,UT,2020-01-31,11:28 AM
P1-15949,UT F019SG,60.0,"Jan 31, 2020 11:34 AM",,False,1,UT,2020-01-31,11:34 AM
P1-15950,UT B135PG,0.0,"Jan 31, 2020 11:37 AM",,False,1,UT,2020-01-31,11:37 AM
P1-15951,LA OJB550,60.0,"Jan 31, 2020 11:40 AM",,False,1,LA,2020-01-31,11:40 AM
P1-15952,LA OJB550,20.0,"Jan 31, 2020 11:41 AM",,False,1,LA,2020-01-31,11:41 AM
P1-15953,TX BMG2518,60.0,"Jan 31, 2020 12:49 PM",,False,1,TX,2020-01-31,12:49 PM
P1-15954,NC EDC4880,60.0,"Jan 31, 2020 12:51 PM",,False,1,NC,2020-01-31,12:51 PM
P1-15955,NC EDC4880,20.0,"Jan 31, 2020 12:52 PM",,False,1,NC,2020-01-31,12:52 PM
P1-15956,UT E042CD,0.0,"Jan 31, 2020 12:54 PM",,False,1,UT,2020-01-31,12:54 PM
P1-15957,UT A915ZK,60.0,"Jan 31, 2020 12:56 PM",,False,1,UT,2020-01-31,12:56 PM
P1-15958,TX JBR9556,60.0,"Jan 31, 2020 01:07 PM",,False,1,TX,2020-01-31,01:07 PM
P1-15959,UT D660CT,60.0,"Jan 31, 2020 01:11 PM",,False,1,UT,2020-01-31,01:11 PM
P1-15960,UT F064KV,60.0,"Jan 31, 2020 01:13 PM",,False,1,UT,2020-01-31,01:13 PM
P1-15961,UT V356PK,60.0,"Jan 31, 2020 02:58 PM",,False,1,UT,2020-01-31,02:58 PM
P1-15962,MO XC0B5A,60.0,"Jan 31, 2020 03:01 PM",APPEAL TIME LIMIT EXPIRED,True,1,MO,2020-01-31,03:01 PM
P1-15963,UT Y883L,25.0,"Jan 31, 2020 03:17 PM",,False,1,UT,2020-01-31,03:17 PM
P1-15964,AZ CMY9134,60.0,"Jan 31, 2020 03:19 PM",,False,1,AZ,2020-01-31,03:19 PM
P1-15965,UT F865US,60.0,"Jan 31, 2020 03:27 PM",,False,1,UT,2020-01-31,03:27 PM
P1-15966,UT F865US,20.0,"Jan 31, 2020 03:29 PM",,False,1,UT,2020-01-31,03:29 PM
P1-15967,UT 5D9JF,60.0,"Jan 31, 2020 03:31 PM",,False,1,UT,2020-01-31,03:31 PM
P1-15968,UT 5D9JF,20.0,"Jan 31, 2020 03:33 PM",,False,1,UT,2020-01-31,03:33 PM
P1-15969,WA BGN4041,0.0,"Jan 31, 2020 03:36 PM",,False,1,WA,2020-01-31,03:36 PM
P1-15970,VA URG4653,60.0,"Jan 31, 2020 03:52 PM",APPEAL TIME LIMIT EXPIRED,True,1,VA,2020-01-31,03:52 PM
P1-15971,UT 855NZZ,0.0,"Jan 31, 2020 04:21 PM",,False,1,UT,2020-01-31,04:21 PM
P1-15972,ID 1A8507H,46.0,"Jan 31, 2020 04:34 PM",,False,1,ID,2020-01-31,04:34 PM
P1-15973,UT W351XH,60.0,"Jan 31, 2020 04:50 PM",,False,1,UT,2020-01-31,04:50 PM
P1-15974,UT F503UH,75.0,"Feb 03, 2020 09:45 AM",,False,1,UT,2020-02-03,09:45 AM
P1-15975,CO RQN012,60.0,"Feb 03, 2020 09:53 AM",,False,1,CO,2020-02-03,09:53 AM
P1-15976,UT Y458MP,10.0,"Feb 03, 2020 09:59 AM",,False,1,UT,2020-02-03,09:59 AM
P1-15977,CA 6RDL237,60.0,"Feb 03, 2020 10:01 AM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2020-02-03,10:01 AM
P1-15978,UT V283TA,60.0,"Feb 03, 2020 10:03 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-02-03,10:03 AM
P1-15979,TX DKD4005,60.0,"Feb 03, 2020 10:58 AM",,False,1,TX,2020-02-03,10:58 AM
P1-15980,UT V850DX,20.0,"Feb 03, 2020 11:00 AM",,False,1,UT,2020-02-03,11:00 AM
P1-15981,UT F796PE,0.0,"Feb 03, 2020 11:43 AM",,False,1,UT,2020-02-03,11:43 AM
P1-15982,UT Y546FH,60.0,"Feb 03, 2020 11:50 AM",,False,1,UT,2020-02-03,11:50 AM
P1-15983,UT V789EZ,60.0,"Feb 03, 2020 11:55 AM",,False,1,UT,2020-02-03,11:55 AM
P1-15984,UT 9F8EN,60.0,"Feb 03, 2020 11:56 AM",,False,1,UT,2020-02-03,11:56 AM
P1-15985,UT J761K,60.0,"Feb 03, 2020 11:58 AM",,False,1,UT,2020-02-03,11:58 AM
P1-15986,WA NES5317,60.0,"Feb 03, 2020 12:02 PM",,False,1,WA,2020-02-03,12:02 PM
P1-15987,UT E994EG,60.0,"Feb 03, 2020 12:14 PM",,False,1,UT,2020-02-03,12:14 PM
P1-15988,UT V931LX,60.0,"Feb 03, 2020 12:50 PM",,False,1,UT,2020-02-03,12:50 PM
P1-15989,NV 422D90,60.0,"Feb 03, 2020 12:52 PM",,False,1,NV,2020-02-03,12:52 PM
P1-15990,FL RLW854,60.0,"Feb 03, 2020 12:53 PM",,False,1,FL,2020-02-03,12:53 PM
P1-15991,UT X922YV,0.0,"Feb 04, 2020 11:39 AM",,False,1,UT,2020-02-04,11:39 AM
P1-15992,UT D647ZK,0.0,"Feb 04, 2020 11:41 AM",,False,1,UT,2020-02-04,11:41 AM
P1-15993,UT 5G0AL,0.0,"Feb 06, 2020 07:06 AM",,False,1,UT,2020-02-06,07:06 AM
P1-15994,UT Y679JK,28.0,"Feb 06, 2020 07:12 AM",,False,1,UT,2020-02-06,07:12 AM
P1-15995,UT V620TV,60.0,"Feb 07, 2020 11:26 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-02-07,11:26 AM
P1-15996,UT V449EN,0.0,"Feb 07, 2020 12:37 PM",,False,1,UT,2020-02-07,12:37 PM
P1-15997,UT 1F8SG,60.0,"Feb 07, 2020 12:43 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-02-07,12:43 PM
P1-15998,UT W149YU,10.0,"Feb 07, 2020 12:48 PM",,False,1,UT,2020-02-07,12:48 PM
P1-15999,UT X718VE,60.0,"Feb 07, 2020 01:13 PM",,False,1,UT,2020-02-07,01:13 PM
P1-16000,UT F933CL,60.0,"Feb 07, 2020 01:42 PM",,False,1,UT,2020-02-07,01:42 PM
P1-16001,UT X321BJ,200.0,"Feb 07, 2020 04:10 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-02-07,04:10 PM
P1-16002,TX CK9R694,60.0,"Feb 07, 2020 05:03 PM",,False,1,TX,2020-02-07,05:03 PM
P1-16003,UT F839BV,45.0,"Feb 07, 2020 05:35 PM",,False,1,UT,2020-02-07,05:35 PM
P1-16004,UT E049EW,75.0,"Feb 10, 2020 04:11 PM",,False,1,UT,2020-02-10,04:11 PM
P1-16005,AB BZY2386,60.0,"Feb 10, 2020 04:22 PM",,False,1,AB,2020-02-10,04:22 PM
P1-16006,UT 3B6UM,0.0,"Feb 12, 2020 11:44 AM",,False,1,UT,2020-02-12,11:44 AM
P1-16007,OR 496KNB,60.0,"Feb 12, 2020 11:56 AM",,False,1,OR,2020-02-12,11:56 AM
P1-16008,UT X596WW,60.0,"Feb 12, 2020 12:05 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-02-12,12:05 PM
P1-16009,UT V087EB,60.0,"Feb 14, 2020 11:26 AM",,False,1,UT,2020-02-14,11:26 AM
P1-16010,UT N531R,12.0,"Feb 14, 2020 11:37 AM",,False,1,UT,2020-02-14,11:37 AM
P1-16011,UT V660VL,0.0,"Feb 14, 2020 11:39 AM",,False,1,UT,2020-02-14,11:39 AM
P1-16012,UT V807GC,30.0,"Feb 14, 2020 11:44 AM",,False,1,UT,2020-02-14,11:44 AM
P1-16013,UT V437XD,60.0,"Feb 14, 2020 02:48 PM",,False,1,UT,2020-02-14,02:48 PM
P1-16014,UT 3E8BL,60.0,"Feb 14, 2020 02:52 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2020-02-14,02:52 PM
P1-16015,WA BNE7754,60.0,"Feb 14, 2020 02:55 PM",,False,1,WA,2020-02-14,02:55 PM
P1-16016,UT 6H1CS,60.0,"Feb 14, 2020 02:58 PM",,False,1,UT,2020-02-14,02:58 PM
P1-16017,CA 8KJJ926,25.0,"Feb 14, 2020 03:05 PM",,False,1,CA,2020-02-14,03:05 PM
